"","lemma","freq1000","cum_freq","fit","lwr","upr","fit_diff"
"238","thawing",1.31926121372032,52.3875693467214,23.0076184287069,18.5324391354642,27.4827977219497,56.0819127216353
"239","laohasiriwong",1.12359550561798,3.64248719327541,1.60729279117188,0.455681140590309,2.75890444175346,55.8737558737559
"240","ahvaz",1.25470514429109,4.0716065527418,1.79745137491616,0.509592712153106,3.08531003767922,55.8540013227513
"241","pathways",1.73310225303293,7.82359776130237,3.46300827156069,2.8944810624007,4.03153548072068,55.7363712039279
"242","pandemic",1.01467091209544,93.2728200740569,41.3803680797576,21.7255009695844,61.0352351899309,55.6351270960797
"243","lagrangian",1.31926121372032,6.95906627213003,3.09168166311023,2.30253280409556,3.88083052212491,55.5733263312646
"244","preprocessing",2.77777777777778,19.6274632008899,8.72902696432108,7.59441945837918,9.86363447026299,55.5264637361525
"245","lisina",6.93240901213172,13.5027112460345,6.00713347099681,2.70038939838695,9.31387754360667,55.5116497602583
"246","inaccurate",1.73310225303293,13.8971375042133,6.18275310248779,5.02663463111546,7.33887157386011,55.5105999302856
"247","confusion",3.56718192627824,39.908029244791,17.7574058960814,15.0159592492693,20.4988525428934,55.5041773995914
"248","household",3.37078651685393,187.256379374403,83.3261724482317,78.0363983028011,88.6159465936624,55.5015574227097
"249","sentinel",3.28517817229388,39.3277890828327,17.5029985960036,9.6728271111852,25.3331700808221,55.4945777421187
"250","pollen",26.2529832935561,346.959725469431,154.919159426337,130.436881632143,179.401437220531,55.3495267450037
